year,date,block,plot,treatment,moose.cage,trap.type,trap.num,genus,species,code,abundance
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,2,Formica,dolosa,fordol,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,2,Formica,neogagates,forneo1,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,2,Myrmica,AF-scu,myrscu,2
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,20,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,21,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,21,Formica,subaenescens,forsub1,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,22,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,22,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,24,Camponotus,pennsylvanicus,campen,3
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,24,Formica,subsericea,forsub3,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,24,Myrmica,punctiventris,myrpun,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,25,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,3,Formica,neogagates,forneo1,2
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,3,Formica,subsericea,forsub3,2
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,4,Myrmica,AF-scu,myrscu,2
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,5,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,6,Formica,subsericea,forsub3,3
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,6,Myrmica,AF-scu,myrscu,5
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,7,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,7,Myrmica,punctiventris,myrpun,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,8,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,8,Formica,subsericea,forsub3,1
2012,7/11/2012,Valley,2,Logged,Interior,pitfall,8,Myrmica,punctiventris,myrpun,1
2012,7/11/2012,Valley,3,HemlockControl,Exterior,pitfall,25,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,3,HemlockControl,Exterior,pitfall,7,Aphaenogaster,picea,aphpic,2
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,12,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,19,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,22,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,4,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,5,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,7,Camponotus,pennsylvanicus,campen,3
2012,7/11/2012,Valley,3,HemlockControl,Interior,pitfall,9,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,1,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,1,Formica,subsericea,forsub3,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,4
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,15,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,15,Formica,pergandei,forper,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,18,Formica,pergandei,forper,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,19,Myrmica,punctiventris,myrpun,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,19,Temnothorax,longispinosus,temlon,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,2,Formica,subsericea,forsub3,2
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,20,Aphaenogaster,picea,aphpic,3
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,20,Temnothorax,longispinosus,temlon,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,21,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,24,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,25,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,3,Aphaenogaster,picea,aphpic,2
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,3,Formica,neogagates,forneo1,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,3,Myrmica,punctiventris,myrpun,2
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,4,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,4,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,4,Myrmica,punctiventris,myrpun,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,5,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,6,Formica,pergandei,forper,1
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,8,Camponotus,pennsylvanicus,campen,2
2012,7/11/2012,Valley,8,HardwoodControl,Exterior,pitfall,9,Aphaenogaster,picea,aphpic,3
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,10,Formica,pergandei,forper,91
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,11,Aphaenogaster,picea,aphpic,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,11,Formica,lasioides,forlas,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,16,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,16,Formica,pergandei,forper,24
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,17,Formica,pergandei,forper,4
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,19,Formica,pergandei,forper,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,19,Formica,subsericea,forsub3,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,20,Formica,pergandei,forper,4
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,22,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,22,Myrmica,punctiventris,myrpun,2
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,24,Aphaenogaster,picea,aphpic,96
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,5,Camponotus,pennsylvanicus,campen,1
2012,7/11/2012,Valley,8,HardwoodControl,Interior,pitfall,5,Formica,subsericea,forsub3,3
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,1,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,1,Formica,subsericea,forsub3,6
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,11,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,11,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,11,Formica,subsericea,forsub3,8
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,12,Aphaenogaster,fulva,aphful,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,12,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,12,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,13,Aphaenogaster,picea,aphpic,5
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,13,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,13,Formica,subsericea,forsub3,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,14,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,14,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,14,Formica,subsericea,forsub3,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,15,Aphaenogaster,picea,aphpic,5
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,15,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,15,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,16,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,16,Formica,subsericea,forsub3,3
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Aphaenogaster,picea,aphpic,8
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Camponotus,novaeboracensis,camnov,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Crematogaster,lineolata,crelin,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Formica,subsericea,forsub3,8
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Lasius,americanus,lasame,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,17,Myrmica,AF-smi,myrsmi,6
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,18,Camponotus,novaeboracensis,camnov,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,18,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,18,Formica,subsericea,forsub3,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,19,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,19,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,2,Aphaenogaster,fulva,aphful,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,2,Aphaenogaster,picea,aphpic,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,2,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,2,Formica,subsericea,forsub3,6
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,20,Aphaenogaster,picea,aphpic,6
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,20,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,21,Camponotus,novaeboracensis,camnov,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,21,Formica,incerta,forinc,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,21,Formica,subsericea,forsub3,6
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,21,Myrmica,AF-scu,myrscu,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,22,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,22,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,22,Formica,subsericea,forsub3,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,22,Myrmica,AF-smi,myrsmi,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,23,Aphaenogaster,picea,aphpic,5
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,23,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,24,Aphaenogaster,picea,aphpic,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,24,Camponotus,pennsylvanicus,campen,4
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,24,Formica,subsericea,forsub3,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,24,Myrmica,punctiventris,myrpun,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,25,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,25,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,25,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,25,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,3,Formica,subsericea,forsub3,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,3,Tapinoma,sessile,tapses,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,3,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,4,Aphaenogaster,picea,aphpic,6
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,4,Camponotus,novaeboracensis,camnov,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,5,Aphaenogaster,fulva,aphful,3
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,5,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,5,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,6,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,7,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,8,Aphaenogaster,fulva,aphful,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,8,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,8,Formica,subsericea,forsub3,12
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,9,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,9,Camponotus,novaeboracensis,camnov,1
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,9,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Exterior,pitfall,9,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,1,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,1,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,1,Temnothorax,longispinosus,temlon,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,10,Aphaenogaster,fulva,aphful,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,10,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,10,Formica,neogagates,forneo1,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,10,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,11,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,11,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,11,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,12,Aphaenogaster,fulva,aphful,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,12,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,12,Formica,subintegra,forsub2,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,13,Aphaenogaster,fulva,aphful,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,13,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,14,Aphaenogaster,fulva,aphful,6
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,14,Aphaenogaster,picea,aphpic,6
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,14,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,15,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,15,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,15,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,16,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,17,Camponotus,pennsylvanicus,campen,10
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,17,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,18,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,19,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,19,Camponotus,pennsylvanicus,campen,6
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,2,Aphaenogaster,fulva,aphful,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,2,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,20,Aphaenogaster,fulva,aphful,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,20,Formica,subintegra,forsub2,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,21,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,21,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,22,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,22,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,23,Aphaenogaster,fulva,aphful,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,23,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,23,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,24,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,25,Aphaenogaster,fulva,aphful,4
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,25,Aphaenogaster,picea,aphpic,4
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,25,Camponotus,novaeboracensis,camnov,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,3,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,3,Camponotus,pennsylvanicus,campen,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,3,Formica,subintegra,forsub2,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,4,Aphaenogaster,fulva,aphful,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,4,Formica,subsericea,forsub3,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,5,Aphaenogaster,fulva,aphful,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,5,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,5,Camponotus,novaeboracensis,camnov,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,5,Camponotus,pennsylvanicus,campen,4
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,5,Formica,subsericea,forsub3,4
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,5,Lasius,americanus,lasame,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,6,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,6,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,7,Aphaenogaster,fulva,aphful,4
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,7,Aphaenogaster,picea,aphpic,4
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,7,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,7,Formica,subsericea,forsub3,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,8,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,8,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,8,Formica,subintegra,forsub2,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,8,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,9,Aphaenogaster,fulva,aphful,5
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,9,Aphaenogaster,picea,aphpic,5
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,9,Formica,subintegra,forsub2,3
2013,7/17/2013,Ridge,4,Logged,Interior,pitfall,9,Formica,subsericea,forsub3,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,1,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,11,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,11,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,11,Lasius,americanus,lasame,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,11,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,13,Myrmica,punctiventris,myrpun,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,14,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,15,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,16,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,18,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,18,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,19,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,23,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,23,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,3,Aphaenogaster,picea,aphpic,4
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,3,Camponotus,pennsylvanicus,campen,4
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,4,Aphaenogaster,fulva,aphful,2
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,4,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,4,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,5,Aphaenogaster,picea,aphpic,7
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,5,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,6,Aphaenogaster,picea,aphpic,4
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,6,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,8,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Exterior,pitfall,8,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,1,Formica,aserva,forase,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,10,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,11,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,12,Aphaenogaster,picea,aphpic,5
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,12,Camponotus,pennsylvanicus,campen,5
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,12,Formica,subsericea,forsub3,5
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,13,Aphaenogaster,picea,aphpic,5
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,15,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,16,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,17,Lasius,americanus,lasame,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,19,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,2,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,20,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,21,Aphaenogaster,fulva,aphful,6
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,21,Aphaenogaster,picea,aphpic,6
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,21,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,22,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,22,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,23,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,23,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,23,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,24,Temnothorax,longispinosus,temlon,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,25,Leptothorax,canadensis,lepcan,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,3,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,3,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,3,Formica,subsericea,forsub3,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,4,Aphaenogaster,picea,aphpic,2
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,4,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,5,Aphaenogaster,fulva,aphful,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,7,Aphaenogaster,picea,aphpic,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,7,Camponotus,pennsylvanicus,campen,3
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,7,Formica,aserva,forase,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,8,Aphaenogaster,picea,aphpic,3
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,8,Camponotus,pennsylvanicus,campen,1
2013,7/17/2013,Ridge,5,Girdled,Interior,pitfall,8,Formica,aserva,forase,1
