"","plot","subplot","trt","block","year","species","cover"
"2611",4,10,"logged","ridge",2013,"ruball",50
"2612",4,10,"logged","ridge",2013,"ztot.cover",50
"2613",5,1,"girdled","ridge",2013,"carsp",0.5
"2614",5,1,"girdled","ridge",2013,"ruball",25
"2615",5,1,"girdled","ridge",2013,"ztot.cover",25.5
"2616",5,2,"girdled","ridge",2013,"maican",0.5
"2617",5,2,"girdled","ridge",2013,"ztot.cover",0.5
"2618",5,3,"girdled","ridge",2013,"ruball",15
"2619",5,3,"girdled","ridge",2013,"ztot.cover",15
"2620",5,4,"girdled","ridge",2013,"arahis",1
"2621",5,4,"girdled","ridge",2013,"mitrep",1
"2622",5,4,"girdled","ridge",2013,"ruball",10
"2623",5,4,"girdled","ridge",2013,"rubhis",1
"2624",5,4,"girdled","ridge",2013,"ztot.cover",13
"2625",5,5,"girdled","ridge",2013,"denpun",3
"2626",5,5,"girdled","ridge",2013,"rubhis",30
"2627",5,5,"girdled","ridge",2013,"ztot.cover",33
"2628",5,6,"girdled","ridge",2013,"denpun",5
"2629",5,6,"girdled","ridge",2013,"drysp",35
"2630",5,6,"girdled","ridge",2013,"ilever",0.5
"2631",5,6,"girdled","ridge",2013,"mitrep",3
"2632",5,6,"girdled","ridge",2013,"ruball",3
"2633",5,6,"girdled","ridge",2013,"rubida",1
"2634",5,6,"girdled","ridge",2013,"ztot.cover",47.5
"2635",5,7,"girdled","ridge",2013,"denpun",3
"2636",5,7,"girdled","ridge",2013,"drysp",10
"2637",5,7,"girdled","ridge",2013,"medvir",0.5
"2638",5,7,"girdled","ridge",2013,"mitrep",10
"2639",5,7,"girdled","ridge",2013,"ruball",2
"2640",5,7,"girdled","ridge",2013,"rubida",12
"2641",5,7,"girdled","ridge",2013,"vibace",1
"2642",5,7,"girdled","ridge",2013,"ztot.cover",38.5
"2643",5,8,"girdled","ridge",2013,"carsp",2
"2644",5,8,"girdled","ridge",2013,"mitrep",0.5
"2645",5,8,"girdled","ridge",2013,"ruball",15
"2646",5,8,"girdled","ridge",2013,"rubida",1
"2647",5,8,"girdled","ridge",2013,"ztot.cover",18.5
"2648",5,9,"girdled","ridge",2013,"ztot.cover",0
"2649",5,10,"girdled","ridge",2013,"ztot.cover",0
"2650",6,1,"hemlock","ridge",2013,"lysbor",1
"2651",6,1,"hemlock","ridge",2013,"ztot.cover",1
"2652",6,2,"hemlock","ridge",2013,"lysbor",2
"2653",6,2,"hemlock","ridge",2013,"mitrep",1
"2654",6,2,"hemlock","ridge",2013,"ztot.cover",3
"2655",6,3,"hemlock","ridge",2013,"monuni",0.5
"2656",6,3,"hemlock","ridge",2013,"ztot.cover",0.5
"2657",6,4,"hemlock","ridge",2013,"ztot.cover",0
"2658",6,5,"hemlock","ridge",2013,"ztot.cover",0
"2659",6,6,"hemlock","ridge",2013,"ztot.cover",0
"2660",6,7,"hemlock","ridge",2013,"drysp",0.5
"2661",6,7,"hemlock","ridge",2013,"hupluc",0.5
"2662",6,7,"hemlock","ridge",2013,"monuni",0.5
"2663",6,7,"hemlock","ridge",2013,"ztot.cover",1.5
"2664",6,8,"hemlock","ridge",2013,"lysbor",0.5
"2665",6,8,"hemlock","ridge",2013,"ztot.cover",0.5
"2666",6,9,"hemlock","ridge",2013,"lysbor",1
"2667",6,9,"hemlock","ridge",2013,"mitrep",40
"2668",6,9,"hemlock","ridge",2013,"parnov",5
"2669",6,9,"hemlock","ridge",2013,"ztot.cover",46
"2670",6,10,"hemlock","ridge",2013,"mitrep",1
"2671",6,10,"hemlock","ridge",2013,"ztot.cover",1
"2672",7,1,"hardwood","ridge",2013,"aranud",6
"2673",7,1,"hardwood","ridge",2013,"denobs",0.5
"2674",7,1,"hardwood","ridge",2013,"denpun",3
"2675",7,1,"hardwood","ridge",2013,"gootes",0.5
"2676",7,1,"hardwood","ridge",2013,"lysbor",0.5
"2677",7,1,"hardwood","ridge",2013,"maican",2
"2678",7,1,"hardwood","ridge",2013,"mitrep",2
"2679",7,1,"hardwood","ridge",2013,"uvuses",1
"2680",7,1,"hardwood","ridge",2013,"ztot.cover",15.5
"2681",7,2,"hardwood","ridge",2013,"denobs",2
"2682",7,2,"hardwood","ridge",2013,"denpun",0.5
"2683",7,2,"hardwood","ridge",2013,"lysbor",1
"2684",7,2,"hardwood","ridge",2013,"maican",2
"2685",7,2,"hardwood","ridge",2013,"mitrep",12
"2686",7,2,"hardwood","ridge",2013,"ztot.cover",17.5
"2687",7,3,"hardwood","ridge",2013,"aranud",1
"2688",7,3,"hardwood","ridge",2013,"carpen",0.5
"2689",7,3,"hardwood","ridge",2013,"denpun",20
"2690",7,3,"hardwood","ridge",2013,"lysbor",0.5
"2691",7,3,"hardwood","ridge",2013,"maican",5
"2692",7,3,"hardwood","ridge",2013,"mitrep",10
"2693",7,3,"hardwood","ridge",2013,"ztot.cover",37
"2694",7,4,"hardwood","ridge",2013,"aranud",8
"2695",7,4,"hardwood","ridge",2013,"carpen",1
"2696",7,4,"hardwood","ridge",2013,"denpun",6
"2697",7,4,"hardwood","ridge",2013,"lysbor",0.5
"2698",7,4,"hardwood","ridge",2013,"maican",4
"2699",7,4,"hardwood","ridge",2013,"mitrep",25
"2700",7,4,"hardwood","ridge",2013,"ztot.cover",44.5
"2701",7,5,"hardwood","ridge",2013,"aranud",8
"2702",7,5,"hardwood","ridge",2013,"lysbor",1
"2703",7,5,"hardwood","ridge",2013,"maican",4
"2704",7,5,"hardwood","ridge",2013,"ztot.cover",13
"2705",7,6,"hardwood","ridge",2013,"denobs",0.5
"2706",7,6,"hardwood","ridge",2013,"denpun",0.5
"2707",7,6,"hardwood","ridge",2013,"maican",3
"2708",7,6,"hardwood","ridge",2013,"mitrep",3
"2709",7,6,"hardwood","ridge",2013,"ztot.cover",7
"2710",7,7,"hardwood","ridge",2013,"aranud",2
"2711",7,7,"hardwood","ridge",2013,"carpen",0.5
"2712",7,7,"hardwood","ridge",2013,"lysbor",0.5
"2713",7,7,"hardwood","ridge",2013,"maican",4
"2714",7,7,"hardwood","ridge",2013,"mitrep",2
"2715",7,7,"hardwood","ridge",2013,"ztot.cover",9
"2716",7,8,"hardwood","ridge",2013,"aranud",1
"2717",7,8,"hardwood","ridge",2013,"denobs",1
"2718",7,8,"hardwood","ridge",2013,"denpun",10
"2719",7,8,"hardwood","ridge",2013,"lysbor",1
"2720",7,8,"hardwood","ridge",2013,"maican",2
"2721",7,8,"hardwood","ridge",2013,"medvir",2
"2722",7,8,"hardwood","ridge",2013,"mitrep",35
"2723",7,8,"hardwood","ridge",2013,"ztot.cover",52
"2724",7,9,"hardwood","ridge",2013,"aranud",4
"2725",7,9,"hardwood","ridge",2013,"carpen",0.5
"2726",7,9,"hardwood","ridge",2013,"denobs",0.5
"2727",7,9,"hardwood","ridge",2013,"lysbor",0.5
"2728",7,9,"hardwood","ridge",2013,"maican",2
"2729",7,9,"hardwood","ridge",2013,"mitrep",10
"2730",7,9,"hardwood","ridge",2013,"uvuses",3
"2731",7,9,"hardwood","ridge",2013,"vaccor",25
"2732",7,9,"hardwood","ridge",2013,"ztot.cover",45.5
"2733",7,10,"hardwood","ridge",2013,"drysp",3
"2734",7,10,"hardwood","ridge",2013,"lysbor",0.5
"2735",7,10,"hardwood","ridge",2013,"maican",1
"2736",7,10,"hardwood","ridge",2013,"mitrep",8
"2737",7,10,"hardwood","ridge",2013,"ztot.cover",12.5
"2738",8,1,"hardwood","valley",2013,"denobs",0.5
"2739",8,1,"hardwood","valley",2013,"lysbor",0.5
"2740",8,1,"hardwood","valley",2013,"maican",2
"2741",8,1,"hardwood","valley",2013,"mitrep",2
"2742",8,1,"hardwood","valley",2013,"monuni",0.5
"2743",8,1,"hardwood","valley",2013,"oclacu",2
"2744",8,1,"hardwood","valley",2013,"ztot.cover",7.5
"2745",8,2,"hardwood","valley",2013,"carpen",0.5
"2746",8,2,"hardwood","valley",2013,"lysbor",0.5
"2747",8,2,"hardwood","valley",2013,"maican",1
"2748",8,2,"hardwood","valley",2013,"mitrep",1
"2749",8,2,"hardwood","valley",2013,"monuni",0.5
"2750",8,2,"hardwood","valley",2013,"ztot.cover",3.5
"2751",8,3,"hardwood","valley",2013,"aranud",1
"2752",8,3,"hardwood","valley",2013,"corcor",4
"2753",8,3,"hardwood","valley",2013,"denpun",40
"2754",8,3,"hardwood","valley",2013,"eurdiv",0.5
"2755",8,3,"hardwood","valley",2013,"maican",1
"2756",8,3,"hardwood","valley",2013,"mitrep",2
"2757",8,3,"hardwood","valley",2013,"vacang",1
"2758",8,3,"hardwood","valley",2013,"vaccor",4
"2759",8,3,"hardwood","valley",2013,"ztot.cover",53.5
"2760",8,4,"hardwood","valley",2013,"denobs",0.5
"2761",8,4,"hardwood","valley",2013,"hamvir",3
"2762",8,4,"hardwood","valley",2013,"lysbor",0.5
"2763",8,4,"hardwood","valley",2013,"maican",2
"2764",8,4,"hardwood","valley",2013,"mitrep",0.5
"2765",8,4,"hardwood","valley",2013,"monuni",0.5
"2766",8,4,"hardwood","valley",2013,"ztot.cover",7
"2767",8,5,"hardwood","valley",2013,"carpen",0.5
"2768",8,5,"hardwood","valley",2013,"denobs",0.5
"2769",8,5,"hardwood","valley",2013,"denpun",3
"2770",8,5,"hardwood","valley",2013,"hupluc",0.5
"2771",8,5,"hardwood","valley",2013,"lysbor",0.5
"2772",8,5,"hardwood","valley",2013,"maican",2
"2773",8,5,"hardwood","valley",2013,"mitrep",5
"2774",8,5,"hardwood","valley",2013,"ztot.cover",12
"2775",8,6,"hardwood","valley",2013,"aranud",2
"2776",8,6,"hardwood","valley",2013,"carpen",1
"2777",8,6,"hardwood","valley",2013,"lysbor",0.5
"2778",8,6,"hardwood","valley",2013,"maican",2
"2779",8,6,"hardwood","valley",2013,"medvir",0.5
"2780",8,6,"hardwood","valley",2013,"mitrep",15
"2781",8,6,"hardwood","valley",2013,"ztot.cover",21
"2782",8,7,"hardwood","valley",2013,"aranud",1
"2783",8,7,"hardwood","valley",2013,"maican",1
"2784",8,7,"hardwood","valley",2013,"mitrep",4
"2785",8,7,"hardwood","valley",2013,"ztot.cover",6
"2786",8,8,"hardwood","valley",2013,"aranud",6
"2787",8,8,"hardwood","valley",2013,"carpen",0.5
"2788",8,8,"hardwood","valley",2013,"denobs",1
"2789",8,8,"hardwood","valley",2013,"denpun",12
"2790",8,8,"hardwood","valley",2013,"maican",1
"2791",8,8,"hardwood","valley",2013,"mitrep",1
"2792",8,8,"hardwood","valley",2013,"vacang",2
"2793",8,8,"hardwood","valley",2013,"ztot.cover",23.5
"2794",8,9,"hardwood","valley",2013,"aranud",3
"2795",8,9,"hardwood","valley",2013,"carpen",0.5
"2796",8,9,"hardwood","valley",2013,"denobs",0.5
"2797",8,9,"hardwood","valley",2013,"lysbor",0.5
"2798",8,9,"hardwood","valley",2013,"maican",2
"2799",8,9,"hardwood","valley",2013,"mitrep",1
"2800",8,9,"hardwood","valley",2013,"monuni",0.5
"2801",8,9,"hardwood","valley",2013,"vacang",3
"2802",8,9,"hardwood","valley",2013,"ztot.cover",11
"2803",8,10,"hardwood","valley",2013,"denobs",1
"2804",8,10,"hardwood","valley",2013,"lysbor",1
"2805",8,10,"hardwood","valley",2013,"maican",2
"2806",8,10,"hardwood","valley",2013,"mitrep",10
"2807",8,10,"hardwood","valley",2013,"vibnud",10
"2808",8,10,"hardwood","valley",2013,"ztot.cover",24
"2809",1,1,"girdled","valley",2014,"epirep",2
"2810",1,1,"girdled","valley",2014,"maican",3
"2811",1,1,"girdled","valley",2014,"ruball",0.5
"2812",1,1,"girdled","valley",2014,"rubhis",2
"2813",1,1,"girdled","valley",2014,"vaccor",3
"2814",1,1,"girdled","valley",2014,"ztot.cover",10.5
"2815",1,2,"girdled","valley",2014,"drysp",1
"2816",1,2,"girdled","valley",2014,"mitrep",0.5
"2817",1,2,"girdled","valley",2014,"rubhis",1
"2818",1,2,"girdled","valley",2014,"vaccor",1
"2819",1,2,"girdled","valley",2014,"ztot.cover",3.5
"2820",1,3,"girdled","valley",2014,"ilever",3
"2821",1,3,"girdled","valley",2014,"ruball",2
"2822",1,3,"girdled","valley",2014,"rubhis",1
"2823",1,3,"girdled","valley",2014,"ztot.cover",6
"2824",1,4,"girdled","valley",2014,"mitrep",0.5
"2825",1,4,"girdled","valley",2014,"ztot.cover",0.5
"2826",1,5,"girdled","valley",2014,"ztot.cover",0
"2827",1,6,"girdled","valley",2014,"berthu",5
"2828",1,6,"girdled","valley",2014,"ilever",1
"2829",1,6,"girdled","valley",2014,"loncan",4
"2830",1,6,"girdled","valley",2014,"lysbor",0.5
"2831",1,6,"girdled","valley",2014,"mitrep",2
"2832",1,6,"girdled","valley",2014,"osmcin",10
"2833",1,6,"girdled","valley",2014,"rubhis",0.5
"2834",1,6,"girdled","valley",2014,"ztot.cover",23
"2835",1,7,"girdled","valley",2014,"mitrep",10
"2836",1,7,"girdled","valley",2014,"osmcin",40
"2837",1,7,"girdled","valley",2014,"rubhis",0.5
"2838",1,7,"girdled","valley",2014,"ztot.cover",50.5
"2839",1,8,"girdled","valley",2014,"ztot.cover",0
"2840",1,9,"girdled","valley",2014,"epirep",1
"2841",1,9,"girdled","valley",2014,"mitrep",0.5
"2842",1,9,"girdled","valley",2014,"ztot.cover",1.5
"2843",1,10,"girdled","valley",2014,"ztot.cover",0
"2844",2,1,"logged","valley",2014,"uvuses",1
"2845",2,1,"logged","valley",2014,"ztot.cover",1
"2846",2,2,"logged","valley",2014,"carpen",2
"2847",2,2,"logged","valley",2014,"ruball",0.5
"2848",2,2,"logged","valley",2014,"rubhis",2
"2849",2,2,"logged","valley",2014,"vacang",25
"2850",2,2,"logged","valley",2014,"ztot.cover",29.5
"2851",2,3,"logged","valley",2014,"arahis",0.5
"2852",2,3,"logged","valley",2014,"carpen",1
"2853",2,3,"logged","valley",2014,"denpun",0.5
"2854",2,3,"logged","valley",2014,"lysqua",1
"2855",2,3,"logged","valley",2014,"ruball",0.5
"2856",2,3,"logged","valley",2014,"ztot.cover",3.5
"2857",2,4,"logged","valley",2014,"arahis",5
"2858",2,4,"logged","valley",2014,"ruball",3
"2859",2,4,"logged","valley",2014,"rubhis",40
"2860",2,4,"logged","valley",2014,"ztot.cover",48
"2861",2,5,"logged","valley",2014,"arahis",1
"2862",2,5,"logged","valley",2014,"denpun",40
"2863",2,5,"logged","valley",2014,"ruball",0.5
"2864",2,5,"logged","valley",2014,"rubhis",1
"2865",2,5,"logged","valley",2014,"ztot.cover",42.5
"2866",2,6,"logged","valley",2014,"denpun",25
"2867",2,6,"logged","valley",2014,"drysp",3
"2868",2,6,"logged","valley",2014,"rubida",0.5
"2869",2,6,"logged","valley",2014,"ztot.cover",28.5
"2870",2,7,"logged","valley",2014,"denpun",5
"2871",2,7,"logged","valley",2014,"ztot.cover",5
"2872",2,8,"logged","valley",2014,"arahis",2
"2873",2,8,"logged","valley",2014,"denpun",5
"2874",2,8,"logged","valley",2014,"drysp",0.5
"2875",2,8,"logged","valley",2014,"ruball",0.5
"2876",2,8,"logged","valley",2014,"rubhis",10
"2877",2,8,"logged","valley",2014,"ztot.cover",18
"2878",2,9,"logged","valley",2014,"carpen",10
"2879",2,9,"logged","valley",2014,"ruball",0.5
"2880",2,9,"logged","valley",2014,"rubhis",25
"2881",2,9,"logged","valley",2014,"ztot.cover",35.5
"2882",2,10,"logged","valley",2014,"ztot.cover",0
"2883",3,1,"hemlock","valley",2014,"ztot.cover",0
"2884",3,2,"hemlock","valley",2014,"mitrep",0.5
"2885",3,2,"hemlock","valley",2014,"polacr",0.5
"2886",3,2,"hemlock","valley",2014,"ztot.cover",1
"2887",3,3,"hemlock","valley",2014,"ztot.cover",0
"2888",3,4,"hemlock","valley",2014,"ztot.cover",0
"2889",3,5,"hemlock","valley",2014,"ztot.cover",0
"2890",3,6,"hemlock","valley",2014,"mitrep",4
"2891",3,6,"hemlock","valley",2014,"ztot.cover",4
"2892",3,7,"hemlock","valley",2014,"ztot.cover",0
"2893",3,8,"hemlock","valley",2014,"ztot.cover",0
"2894",3,9,"hemlock","valley",2014,"ztot.cover",0
"2895",3,10,"hemlock","valley",2014,"ztot.cover",0
"2896",4,1,"logged","ridge",2014,"ztot.cover",0
"2897",4,2,"logged","ridge",2014,"ztot.cover",0
"2898",4,3,"logged","ridge",2014,"drysp",1
"2899",4,3,"logged","ridge",2014,"rubhis",10
"2900",4,3,"logged","ridge",2014,"ztot.cover",11
"2901",4,4,"logged","ridge",2014,"arahis",1
"2902",4,4,"logged","ridge",2014,"carpen",0.5
"2903",4,4,"logged","ridge",2014,"lysbor",2
"2904",4,4,"logged","ridge",2014,"lysqua",1
"2905",4,4,"logged","ridge",2014,"ruball",4
"2906",4,4,"logged","ridge",2014,"rubhis",5
"2907",4,4,"logged","ridge",2014,"ztot.cover",13.5
"2908",4,5,"logged","ridge",2014,"denpun",1
"2909",4,5,"logged","ridge",2014,"rubhis",4
"2910",4,5,"logged","ridge",2014,"rubida",3
"2911",4,5,"logged","ridge",2014,"ztot.cover",8
"2912",4,6,"logged","ridge",2014,"denpun",2
"2913",4,6,"logged","ridge",2014,"drysp",5
"2914",4,6,"logged","ridge",2014,"ruball",8
"2915",4,6,"logged","ridge",2014,"rubhis",15
"2916",4,6,"logged","ridge",2014,"ztot.cover",30
"2917",4,7,"logged","ridge",2014,"carpen",0.5
"2918",4,7,"logged","ridge",2014,"gaupro",1
"2919",4,7,"logged","ridge",2014,"ztot.cover",1.5
"2920",4,8,"logged","ridge",2014,"vacang",1
"2921",4,8,"logged","ridge",2014,"ztot.cover",1
"2922",4,9,"logged","ridge",2014,"carpen",5
"2923",4,9,"logged","ridge",2014,"maican",0.5
"2924",4,9,"logged","ridge",2014,"ztot.cover",5.5
"2925",4,10,"logged","ridge",2014,"ruball",5
"2926",4,10,"logged","ridge",2014,"ztot.cover",5
"2927",5,1,"girdled","ridge",2014,"denpun",5
"2928",5,1,"girdled","ridge",2014,"ruball",20
"2929",5,1,"girdled","ridge",2014,"ztot.cover",25
"2930",5,2,"girdled","ridge",2014,"carpen",1
"2931",5,2,"girdled","ridge",2014,"maican",0.5
"2932",5,2,"girdled","ridge",2014,"ztot.cover",1.5
"2933",5,3,"girdled","ridge",2014,"ruball",8
"2934",5,3,"girdled","ridge",2014,"ztot.cover",8
"2935",5,4,"girdled","ridge",2014,"arahis",0.5
"2936",5,4,"girdled","ridge",2014,"maican",0.5
"2937",5,4,"girdled","ridge",2014,"mitrep",1
"2938",5,4,"girdled","ridge",2014,"ruball",5
"2939",5,4,"girdled","ridge",2014,"rubhis",0.5
"2940",5,4,"girdled","ridge",2014,"ztot.cover",7.5
"2941",5,5,"girdled","ridge",2014,"denpun",20
"2942",5,5,"girdled","ridge",2014,"rubhis",30
"2943",5,5,"girdled","ridge",2014,"ztot.cover",50
"2944",5,6,"girdled","ridge",2014,"denpun",15
"2945",5,6,"girdled","ridge",2014,"drysp",30
"2946",5,6,"girdled","ridge",2014,"ilever",0.5
"2947",5,6,"girdled","ridge",2014,"lysbor",1
"2948",5,6,"girdled","ridge",2014,"mitrep",3
"2949",5,6,"girdled","ridge",2014,"ruball",3
"2950",5,6,"girdled","ridge",2014,"ztot.cover",52.5
"2951",5,7,"girdled","ridge",2014,"denpun",8
"2952",5,7,"girdled","ridge",2014,"drysp",10
"2953",5,7,"girdled","ridge",2014,"medvir",1
"2954",5,7,"girdled","ridge",2014,"mitrep",15
"2955",5,7,"girdled","ridge",2014,"ruball",6
"2956",5,7,"girdled","ridge",2014,"rubida",4
"2957",5,7,"girdled","ridge",2014,"ztot.cover",44
"2958",5,8,"girdled","ridge",2014,"carpen",0.5
"2959",5,8,"girdled","ridge",2014,"mitrep",0.5
"2960",5,8,"girdled","ridge",2014,"ruball",10
"2961",5,8,"girdled","ridge",2014,"rubida",1
"2962",5,8,"girdled","ridge",2014,"ztot.cover",12
"2963",5,9,"girdled","ridge",2014,"ztot.cover",0
"2964",5,10,"girdled","ridge",2014,"ztot.cover",0
"2965",6,1,"hemlock","ridge",2014,"denobs",0.5
"2966",6,1,"hemlock","ridge",2014,"lysbor",1
"2967",6,1,"hemlock","ridge",2014,"ztot.cover",1.5
"2968",6,2,"hemlock","ridge",2014,"lysbor",2
"2969",6,2,"hemlock","ridge",2014,"mitrep",1
"2970",6,2,"hemlock","ridge",2014,"ztot.cover",3
"2971",6,3,"hemlock","ridge",2014,"drysp",0.5
"2972",6,3,"hemlock","ridge",2014,"monuni",0.5
"2973",6,3,"hemlock","ridge",2014,"ztot.cover",1
"2974",6,4,"hemlock","ridge",2014,"medvir",0.5
"2975",6,4,"hemlock","ridge",2014,"ztot.cover",0.5
"2976",6,5,"hemlock","ridge",2014,"ztot.cover",0
"2977",6,6,"hemlock","ridge",2014,"ztot.cover",0
"2978",6,7,"hemlock","ridge",2014,"drysp",3
"2979",6,7,"hemlock","ridge",2014,"hupluc",0.5
"2980",6,7,"hemlock","ridge",2014,"ztot.cover",3.5
"2981",6,8,"hemlock","ridge",2014,"lysbor",0.5
"2982",6,8,"hemlock","ridge",2014,"ztot.cover",0.5
"2983",6,9,"hemlock","ridge",2014,"lysbor",1
"2984",6,9,"hemlock","ridge",2014,"mitrep",45
"2985",6,9,"hemlock","ridge",2014,"parnov",10
"2986",6,9,"hemlock","ridge",2014,"ztot.cover",56
"2987",6,10,"hemlock","ridge",2014,"mitrep",1
"2988",6,10,"hemlock","ridge",2014,"ztot.cover",1
"2989",7,1,"hardwood","ridge",2014,"aranud",3
"2990",7,1,"hardwood","ridge",2014,"denobs",0.5
"2991",7,1,"hardwood","ridge",2014,"denpun",4
"2992",7,1,"hardwood","ridge",2014,"lysbor",0.5
"2993",7,1,"hardwood","ridge",2014,"maican",2
"2994",7,1,"hardwood","ridge",2014,"mitrep",3
"2995",7,1,"hardwood","ridge",2014,"monuni",0.5
"2996",7,1,"hardwood","ridge",2014,"uvuses",1
"2997",7,1,"hardwood","ridge",2014,"ztot.cover",14.5
"2998",7,2,"hardwood","ridge",2014,"denobs",2
"2999",7,2,"hardwood","ridge",2014,"denpun",5
"3000",7,2,"hardwood","ridge",2014,"lysbor",2
"3001",7,2,"hardwood","ridge",2014,"maican",3
"3002",7,2,"hardwood","ridge",2014,"mitrep",15
"3003",7,2,"hardwood","ridge",2014,"monuni",0.5
"3004",7,2,"hardwood","ridge",2014,"ztot.cover",27.5
"3005",7,3,"hardwood","ridge",2014,"aranud",1
"3006",7,3,"hardwood","ridge",2014,"carpen",1
"3007",7,3,"hardwood","ridge",2014,"denpun",15
"3008",7,3,"hardwood","ridge",2014,"lysbor",0.5
"3009",7,3,"hardwood","ridge",2014,"maican",10
"3010",7,3,"hardwood","ridge",2014,"mitrep",4
"3011",7,3,"hardwood","ridge",2014,"ztot.cover",31.5
"3012",7,4,"hardwood","ridge",2014,"aranud",5
"3013",7,4,"hardwood","ridge",2014,"carpen",0.5
"3014",7,4,"hardwood","ridge",2014,"denpun",3
"3015",7,4,"hardwood","ridge",2014,"lysbor",0.5
"3016",7,4,"hardwood","ridge",2014,"maican",10
"3017",7,4,"hardwood","ridge",2014,"mitrep",15
"3018",7,4,"hardwood","ridge",2014,"ztot.cover",34
"3019",7,5,"hardwood","ridge",2014,"aranud",10
"3020",7,5,"hardwood","ridge",2014,"lysbor",1
"3021",7,5,"hardwood","ridge",2014,"maican",6
"3022",7,5,"hardwood","ridge",2014,"ztot.cover",17
"3023",7,6,"hardwood","ridge",2014,"denobs",0.5
"3024",7,6,"hardwood","ridge",2014,"denpun",0.5
"3025",7,6,"hardwood","ridge",2014,"maican",4
"3026",7,6,"hardwood","ridge",2014,"mitrep",2
"3027",7,6,"hardwood","ridge",2014,"ztot.cover",7
"3028",7,7,"hardwood","ridge",2014,"aranud",3
"3029",7,7,"hardwood","ridge",2014,"carpen",0.5
"3030",7,7,"hardwood","ridge",2014,"lysbor",1
"3031",7,7,"hardwood","ridge",2014,"maican",5
"3032",7,7,"hardwood","ridge",2014,"mitrep",3
"3033",7,7,"hardwood","ridge",2014,"ztot.cover",12.5
"3034",7,8,"hardwood","ridge",2014,"aranud",5
"3035",7,8,"hardwood","ridge",2014,"denobs",1
"3036",7,8,"hardwood","ridge",2014,"denpun",12
"3037",7,8,"hardwood","ridge",2014,"lysbor",2
"3038",7,8,"hardwood","ridge",2014,"maican",2
"3039",7,8,"hardwood","ridge",2014,"medvir",2
"3040",7,8,"hardwood","ridge",2014,"mitrep",30
"3041",7,8,"hardwood","ridge",2014,"ztot.cover",54
"3042",7,9,"hardwood","ridge",2014,"aranud",10
"3043",7,9,"hardwood","ridge",2014,"carpen",0.5
"3044",7,9,"hardwood","ridge",2014,"denobs",1
"3045",7,9,"hardwood","ridge",2014,"lysbor",2
"3046",7,9,"hardwood","ridge",2014,"maican",3
"3047",7,9,"hardwood","ridge",2014,"mitrep",10
"3048",7,9,"hardwood","ridge",2014,"uvuses",3
"3049",7,9,"hardwood","ridge",2014,"vaccor",25
"3050",7,9,"hardwood","ridge",2014,"ztot.cover",54.5
"3051",7,10,"hardwood","ridge",2014,"drysp",3
"3052",7,10,"hardwood","ridge",2014,"lysbor",1
"3053",7,10,"hardwood","ridge",2014,"maican",1
"3054",7,10,"hardwood","ridge",2014,"mitrep",5
"3055",7,10,"hardwood","ridge",2014,"ztot.cover",10
"3056",8,1,"hardwood","valley",2014,"denobs",1
"3057",8,1,"hardwood","valley",2014,"lysbor",1
"3058",8,1,"hardwood","valley",2014,"maican",2
"3059",8,1,"hardwood","valley",2014,"mitrep",2
"3060",8,1,"hardwood","valley",2014,"oclacu",5
"3061",8,1,"hardwood","valley",2014,"ztot.cover",11
"3062",8,2,"hardwood","valley",2014,"carpen",0.5
"3063",8,2,"hardwood","valley",2014,"lysbor",0.5
"3064",8,2,"hardwood","valley",2014,"maican",2
"3065",8,2,"hardwood","valley",2014,"mitrep",1
"3066",8,2,"hardwood","valley",2014,"ztot.cover",4
"3067",8,3,"hardwood","valley",2014,"aranud",2
"3068",8,3,"hardwood","valley",2014,"corcor",1
"3069",8,3,"hardwood","valley",2014,"denpun",45
"3070",8,3,"hardwood","valley",2014,"eurdiv",0.5
"3071",8,3,"hardwood","valley",2014,"maican",0.5
"3072",8,3,"hardwood","valley",2014,"mitrep",1
"3073",8,3,"hardwood","valley",2014,"vacang",1
"3074",8,3,"hardwood","valley",2014,"vaccor",0.5
"3075",8,3,"hardwood","valley",2014,"ztot.cover",51.5
"3076",8,4,"hardwood","valley",2014,"denobs",0.5
"3077",8,4,"hardwood","valley",2014,"hamvir",3
"3078",8,4,"hardwood","valley",2014,"hupluc",0.5
"3079",8,4,"hardwood","valley",2014,"lysbor",0.5
"3080",8,4,"hardwood","valley",2014,"maican",2
"3081",8,4,"hardwood","valley",2014,"mitrep",1
"3082",8,4,"hardwood","valley",2014,"ztot.cover",7.5
"3083",8,5,"hardwood","valley",2014,"anequi",0.5
"3084",8,5,"hardwood","valley",2014,"carpen",0.5
"3085",8,5,"hardwood","valley",2014,"denobs",0.5
"3086",8,5,"hardwood","valley",2014,"maican",3
"3087",8,5,"hardwood","valley",2014,"mitrep",6
"3088",8,5,"hardwood","valley",2014,"ztot.cover",10.5
"3089",8,6,"hardwood","valley",2014,"aranud",5
"3090",8,6,"hardwood","valley",2014,"carpen",0.5
"3091",8,6,"hardwood","valley",2014,"lysbor",0.5
"3092",8,6,"hardwood","valley",2014,"maican",4
"3093",8,6,"hardwood","valley",2014,"medvir",0.5
"3094",8,6,"hardwood","valley",2014,"mitrep",6
"3095",8,6,"hardwood","valley",2014,"ztot.cover",16.5
"3096",8,7,"hardwood","valley",2014,"aranud",1
"3097",8,7,"hardwood","valley",2014,"maican",1
"3098",8,7,"hardwood","valley",2014,"mitrep",5
